"year","date","site","transect","coral_genus","percent"
2017,2017-02-07,"Taotaha",3,"Astrea",0
2017,2017-02-07,"Taotaha",3,"Montipora",8
2017,2017-02-07,"Taotaha",3,"Pocillopora",40
2017,2017-02-07,"Taotaha",3,"Porites",6
2017,2017-02-07,"Taotaha",3,"other",6
2017,2017-02-07,"Tetaiuo",1,"Acropora",4
2017,2017-02-07,"Tetaiuo",1,"Astrea",4
2017,2017-02-07,"Tetaiuo",1,"Montipora",2
2017,2017-02-07,"Tetaiuo",1,"Pocillopora",14
2017,2017-02-07,"Tetaiuo",1,"Porites",6
2017,2017-02-07,"Tetaiuo",1,"other",0
2017,2017-02-07,"Tetaiuo",2,"Acropora",0
2017,2017-02-07,"Tetaiuo",2,"Astrea",2
2017,2017-02-07,"Tetaiuo",2,"Montipora",12
2017,2017-02-07,"Tetaiuo",2,"Pocillopora",14
2017,2017-02-07,"Tetaiuo",2,"Porites",0
2017,2017-02-07,"Tetaiuo",2,"other",0
2017,2017-02-07,"Tetaiuo",3,"Acropora",6
2017,2017-02-07,"Tetaiuo",3,"Astrea",0
2017,2017-02-07,"Tetaiuo",3,"Montipora",10
2017,2017-02-07,"Tetaiuo",3,"Pocillopora",28
2017,2017-02-07,"Tetaiuo",3,"Porites",0
2017,2017-02-07,"Tetaiuo",3,"other",4
2017,2017-02-08,"Motu Ahi",1,"Acropora",0
2017,2017-02-08,"Motu Ahi",1,"Astrea",2
2017,2017-02-08,"Motu Ahi",1,"Montipora",10
2017,2017-02-08,"Motu Ahi",1,"Pocillopora",10
2017,2017-02-08,"Motu Ahi",1,"Porites",4
2017,2017-02-08,"Motu Ahi",1,"other",0
2017,2017-02-08,"Motu Ahi",2,"Acropora",0
2017,2017-02-08,"Motu Ahi",2,"Astrea",4
2017,2017-02-08,"Motu Ahi",2,"Montipora",4
2017,2017-02-08,"Motu Ahi",2,"Pocillopora",20
2017,2017-02-08,"Motu Ahi",2,"Porites",0
2017,2017-02-08,"Motu Ahi",2,"other",2
2017,2017-02-08,"Motu Ahi",3,"Acropora",2
2017,2017-02-08,"Motu Ahi",3,"Astrea",0
2017,2017-02-08,"Motu Ahi",3,"Montipora",6
2017,2017-02-08,"Motu Ahi",3,"Pocillopora",6
2017,2017-02-08,"Motu Ahi",3,"Porites",0
2017,2017-02-08,"Motu Ahi",3,"other",2
2017,2017-02-08,"Nuarei",1,"Acropora",10
2017,2017-02-08,"Nuarei",1,"Astrea",0
2017,2017-02-08,"Nuarei",1,"Montipora",2
2017,2017-02-08,"Nuarei",1,"Pocillopora",28
2017,2017-02-08,"Nuarei",1,"Porites",2
2017,2017-02-08,"Nuarei",1,"other",2
2017,2017-02-08,"Nuarei",2,"Acropora",4
2017,2017-02-08,"Nuarei",2,"Astrea",2
2017,2017-02-08,"Nuarei",2,"Montipora",4
2017,2017-02-08,"Nuarei",2,"Pocillopora",12
2017,2017-02-08,"Nuarei",2,"Porites",0
2017,2017-02-08,"Nuarei",2,"other",4
2017,2017-02-08,"Nuarei",3,"Acropora",2
2017,2017-02-08,"Nuarei",3,"Astrea",2
2017,2017-02-08,"Nuarei",3,"Montipora",2
2017,2017-02-08,"Nuarei",3,"Pocillopora",26
2017,2017-02-08,"Nuarei",3,"Porites",2
2017,2017-02-08,"Nuarei",3,"other",0
2017,2017-02-08,"Temae",1,"Acropora",2
2017,2017-02-08,"Temae",1,"Astrea",0
2017,2017-02-08,"Temae",1,"Montipora",2
2017,2017-02-08,"Temae",1,"Pocillopora",12
2017,2017-02-08,"Temae",1,"Porites",0
2017,2017-02-08,"Temae",1,"other",0
2017,2017-02-08,"Temae",2,"Acropora",2
2017,2017-02-08,"Temae",2,"Astrea",2
2017,2017-02-08,"Temae",2,"Montipora",4
2017,2017-02-08,"Temae",2,"Pocillopora",14
2017,2017-02-08,"Temae",2,"Porites",2
2017,2017-02-08,"Temae",2,"other",2
2017,2017-02-08,"Temae",3,"Acropora",0
2017,2017-02-08,"Temae",3,"Astrea",0
2017,2017-02-08,"Temae",3,"Montipora",4
2017,2017-02-08,"Temae",3,"Pocillopora",4
2017,2017-02-08,"Temae",3,"Porites",0
2017,2017-02-08,"Temae",3,"other",0
2017,2017-02-09,"Entre 2 baies",1,"Acropora",4
2017,2017-02-09,"Entre 2 baies",1,"Astrea",0
2017,2017-02-09,"Entre 2 baies",1,"Montipora",20
2017,2017-02-09,"Entre 2 baies",1,"Pocillopora",44
2017,2017-02-09,"Entre 2 baies",1,"Porites",0
2017,2017-02-09,"Entre 2 baies",1,"other",4
2017,2017-02-09,"Entre 2 baies",2,"Acropora",8
2017,2017-02-09,"Entre 2 baies",2,"Astrea",0
2017,2017-02-09,"Entre 2 baies",2,"Montipora",10
2017,2017-02-09,"Entre 2 baies",2,"Pocillopora",54
2017,2017-02-09,"Entre 2 baies",2,"Porites",6
2017,2017-02-09,"Entre 2 baies",2,"other",0
2017,2017-02-09,"Entre 2 baies",3,"Acropora",6
2017,2017-02-09,"Entre 2 baies",3,"Astrea",2
2017,2017-02-09,"Entre 2 baies",3,"Montipora",8
2017,2017-02-09,"Entre 2 baies",3,"Pocillopora",68
2017,2017-02-09,"Entre 2 baies",3,"Porites",0
2017,2017-02-09,"Entre 2 baies",3,"other",0
2017,2017-02-09,"Pihaena",1,"Acropora",2
2017,2017-02-09,"Pihaena",1,"Astrea",0
2017,2017-02-09,"Pihaena",1,"Montipora",8
2017,2017-02-09,"Pihaena",1,"Pocillopora",22
2017,2017-02-09,"Pihaena",1,"Porites",2
2017,2017-02-09,"Pihaena",1,"other",0
2017,2017-02-09,"Pihaena",2,"Acropora",0
2017,2017-02-09,"Pihaena",2,"Astrea",0
2017,2017-02-09,"Pihaena",2,"Montipora",18
2017,2017-02-09,"Pihaena",2,"Pocillopora",36
2017,2017-02-09,"Pihaena",2,"Porites",0
2017,2017-02-09,"Pihaena",2,"other",4
2017,2017-02-09,"Pihaena",3,"Acropora",6
2017,2017-02-09,"Pihaena",3,"Astrea",2
2017,2017-02-09,"Pihaena",3,"Montipora",10
2017,2017-02-09,"Pihaena",3,"Pocillopora",22
2017,2017-02-09,"Pihaena",3,"Porites",2
2017,2017-02-09,"Pihaena",3,"other",2
2017,2017-02-09,"Tiahura",1,"Acropora",6
2017,2017-02-09,"Tiahura",1,"Astrea",0
2017,2017-02-09,"Tiahura",1,"Montipora",10
2017,2017-02-09,"Tiahura",1,"Pocillopora",50
2017,2017-02-09,"Tiahura",1,"Porites",0
2017,2017-02-09,"Tiahura",1,"other",0
2017,2017-02-09,"Tiahura",2,"Acropora",4
2017,2017-02-09,"Tiahura",2,"Astrea",0
2017,2017-02-09,"Tiahura",2,"Montipora",8
2017,2017-02-09,"Tiahura",2,"Pocillopora",52
2017,2017-02-09,"Tiahura",2,"Porites",0
2017,2017-02-09,"Tiahura",2,"other",0
2017,2017-02-09,"Tiahura",3,"Acropora",4
2017,2017-02-09,"Tiahura",3,"Astrea",0
2017,2017-02-09,"Tiahura",3,"Montipora",6
2017,2017-02-09,"Tiahura",3,"Pocillopora",52
2017,2017-02-09,"Tiahura",3,"Porites",0
2017,2017-02-09,"Tiahura",3,"other",0
2017,2017-02-14,"Haapiti",1,"Acropora",0
2017,2017-02-14,"Haapiti",1,"Astrea",0
2017,2017-02-14,"Haapiti",1,"Montipora",12
2017,2017-02-14,"Haapiti",1,"Pocillopora",24
2017,2017-02-14,"Haapiti",1,"Porites",0
2017,2017-02-14,"Haapiti",1,"other",0
2017,2017-02-14,"Haapiti",2,"Acropora",4
2017,2017-02-14,"Haapiti",2,"Astrea",2
2017,2017-02-14,"Haapiti",2,"Montipora",18
2017,2017-02-14,"Haapiti",2,"Pocillopora",20
2017,2017-02-14,"Haapiti",2,"Porites",0
2017,2017-02-14,"Haapiti",2,"other",0
2017,2017-02-14,"Haapiti",3,"Acropora",0
2017,2017-02-14,"Haapiti",3,"Astrea",0
2017,2017-02-14,"Haapiti",3,"Montipora",6
2017,2017-02-14,"Haapiti",3,"Pocillopora",10
2017,2017-02-14,"Haapiti",3,"Porites",2
2017,2017-02-14,"Haapiti",3,"other",0
2017,2017-02-14,"Maatea",1,"Acropora",0
2017,2017-02-14,"Maatea",1,"Astrea",0
2017,2017-02-14,"Maatea",1,"Montipora",8
2017,2017-02-14,"Maatea",1,"Pocillopora",6
2017,2017-02-14,"Maatea",1,"Porites",2
2017,2017-02-14,"Maatea",1,"other",0
2017,2017-02-14,"Maatea",2,"Acropora",0
2017,2017-02-14,"Maatea",2,"Astrea",2
2017,2017-02-14,"Maatea",2,"Montipora",10
2017,2017-02-14,"Maatea",2,"Pocillopora",12
2017,2017-02-14,"Maatea",2,"Porites",10
2017,2017-02-14,"Maatea",2,"other",0
2017,2017-02-14,"Maatea",3,"Acropora",0
2017,2017-02-14,"Maatea",3,"Astrea",0
2017,2017-02-14,"Maatea",3,"Montipora",2
2017,2017-02-14,"Maatea",3,"Pocillopora",26
2017,2017-02-14,"Maatea",3,"Porites",12
2017,2017-02-14,"Maatea",3,"other",0
2017,2017-02-17,"Afareaitu",1,"Acropora",6
2017,2017-02-17,"Afareaitu",1,"Astrea",4
2017,2017-02-17,"Afareaitu",1,"Montipora",6
2017,2017-02-17,"Afareaitu",1,"Pocillopora",22
2017,2017-02-17,"Afareaitu",1,"Porites",0
2017,2017-02-17,"Afareaitu",1,"other",2
2017,2017-02-17,"Afareaitu",2,"Acropora",2
2017,2017-02-17,"Afareaitu",2,"Astrea",2
2017,2017-02-17,"Afareaitu",2,"Montipora",6
2017,2017-02-17,"Afareaitu",2,"Pocillopora",8
2017,2017-02-17,"Afareaitu",2,"Porites",2
2017,2017-02-17,"Afareaitu",2,"other",0
2017,2017-02-17,"Afareaitu",3,"Acropora",2
2017,2017-02-17,"Afareaitu",3,"Astrea",0
2017,2017-02-17,"Afareaitu",3,"Montipora",2
2017,2017-02-17,"Afareaitu",3,"Pocillopora",16
2017,2017-02-17,"Afareaitu",3,"Porites",0
2017,2017-02-17,"Afareaitu",3,"other",2
2017,2017-02-17,"Aroa",1,"Acropora",2
2017,2017-02-17,"Aroa",1,"Astrea",2
2017,2017-02-17,"Aroa",1,"Montipora",14
2017,2017-02-17,"Aroa",1,"Pocillopora",36
2017,2017-02-17,"Aroa",1,"Porites",2
2017,2017-02-17,"Aroa",1,"other",0
2017,2017-02-17,"Aroa",2,"Acropora",2
2017,2017-02-17,"Aroa",2,"Astrea",0
2017,2017-02-17,"Aroa",2,"Montipora",8
2017,2017-02-17,"Aroa",2,"Pocillopora",34
2017,2017-02-17,"Aroa",2,"Porites",8
2017,2017-02-17,"Aroa",2,"other",0
2017,2017-02-17,"Aroa",3,"Acropora",0
2017,2017-02-17,"Aroa",3,"Astrea",2
2017,2017-02-17,"Aroa",3,"Montipora",8
2017,2017-02-17,"Aroa",3,"Pocillopora",24
2017,2017-02-17,"Aroa",3,"Porites",0
2017,2017-02-17,"Aroa",3,"other",0
2018,2018-03-02,"Gendron",1,"Acropora",0
2018,2018-03-02,"Gendron",1,"Astrea",2
2018,2018-03-02,"Gendron",1,"Montipora",14
2018,2018-03-02,"Gendron",1,"Pocillopora",40
2018,2018-03-02,"Gendron",1,"Porites",2
2018,2018-03-02,"Gendron",1,"other",2
2018,2018-03-02,"Gendron",2,"Acropora",6
2018,2018-03-02,"Gendron",2,"Astrea",4
2018,2018-03-02,"Gendron",2,"Montipora",8
2018,2018-03-02,"Gendron",2,"Pocillopora",38
2018,2018-03-02,"Gendron",2,"Porites",0
2018,2018-03-02,"Gendron",2,"other",0
2018,2018-03-02,"Gendron",3,"Acropora",2
2018,2018-03-02,"Gendron",3,"Astrea",0
2018,2018-03-02,"Gendron",3,"Montipora",2
2018,2018-03-02,"Gendron",3,"Pocillopora",54
2018,2018-03-02,"Gendron",3,"Porites",0
2018,2018-03-02,"Gendron",3,"other",2
2018,2018-03-02,"Tetaiuo",1,"Acropora",2
2018,2018-03-02,"Tetaiuo",1,"Astrea",0
2018,2018-03-02,"Tetaiuo",1,"Montipora",12
2018,2018-03-02,"Tetaiuo",1,"Pocillopora",20
2018,2018-03-02,"Tetaiuo",1,"Porites",4
2018,2018-03-02,"Tetaiuo",1,"other",2
2018,2018-03-02,"Tetaiuo",2,"Acropora",2
2018,2018-03-02,"Tetaiuo",2,"Astrea",2
2018,2018-03-02,"Tetaiuo",2,"Montipora",4
2018,2018-03-02,"Tetaiuo",2,"Pocillopora",46
2018,2018-03-02,"Tetaiuo",2,"Porites",2
2018,2018-03-02,"Tetaiuo",2,"other",4
2018,2018-03-02,"Tetaiuo",3,"Acropora",2
2018,2018-03-02,"Tetaiuo",3,"Astrea",2
2018,2018-03-02,"Tetaiuo",3,"Montipora",12
2018,2018-03-02,"Tetaiuo",3,"Pocillopora",34
2018,2018-03-02,"Tetaiuo",3,"Porites",2
2018,2018-03-02,"Tetaiuo",3,"other",0
2018,2018-03-06,"Entre 2 baies",1,"Acropora",4
2018,2018-03-06,"Entre 2 baies",1,"Astrea",0
2018,2018-03-06,"Entre 2 baies",1,"Montipora",10
2018,2018-03-06,"Entre 2 baies",1,"Pocillopora",62
2018,2018-03-06,"Entre 2 baies",1,"Porites",2
2018,2018-03-06,"Entre 2 baies",1,"other",2
2018,2018-03-06,"Entre 2 baies",2,"Acropora",2
2018,2018-03-06,"Entre 2 baies",2,"Astrea",0
2018,2018-03-06,"Entre 2 baies",2,"Montipora",6
2018,2018-03-06,"Entre 2 baies",2,"Pocillopora",76
2018,2018-03-06,"Entre 2 baies",2,"Porites",0
2018,2018-03-06,"Entre 2 baies",2,"other",0
2018,2018-03-06,"Entre 2 baies",3,"Acropora",4
2018,2018-03-06,"Entre 2 baies",3,"Astrea",0
2018,2018-03-06,"Entre 2 baies",3,"Montipora",14
2018,2018-03-06,"Entre 2 baies",3,"Pocillopora",48
2018,2018-03-06,"Entre 2 baies",3,"Porites",8
2018,2018-03-06,"Entre 2 baies",3,"other",2
2018,2018-03-06,"Tiahura",1,"Acropora",4
2018,2018-03-06,"Tiahura",1,"Astrea",2
2018,2018-03-06,"Tiahura",1,"Montipora",6
2018,2018-03-06,"Tiahura",1,"Pocillopora",34
2018,2018-03-06,"Tiahura",1,"Porites",6
2018,2018-03-06,"Tiahura",1,"other",2
2018,2018-03-06,"Tiahura",2,"Acropora",8
2018,2018-03-06,"Tiahura",2,"Astrea",0
2018,2018-03-06,"Tiahura",2,"Montipora",4
2018,2018-03-06,"Tiahura",2,"Pocillopora",58
2018,2018-03-06,"Tiahura",2,"Porites",2
2018,2018-03-06,"Tiahura",2,"other",0
2018,2018-03-06,"Tiahura",3,"Acropora",4
2018,2018-03-06,"Tiahura",3,"Astrea",2
2018,2018-03-06,"Tiahura",3,"Montipora",4
2018,2018-03-06,"Tiahura",3,"Pocillopora",62
2018,2018-03-06,"Tiahura",3,"Porites",0
2018,2018-03-06,"Tiahura",3,"other",2
2018,2018-03-08,"Aroa",1,"Acropora",8
2018,2018-03-08,"Aroa",1,"Astrea",2
2018,2018-03-08,"Aroa",1,"Montipora",2
2018,2018-03-08,"Aroa",1,"Pocillopora",36
2018,2018-03-08,"Aroa",1,"Porites",10
2018,2018-03-08,"Aroa",1,"other",0
2018,2018-03-08,"Aroa",2,"Acropora",0
2018,2018-03-08,"Aroa",2,"Astrea",0
2018,2018-03-08,"Aroa",2,"Montipora",12
2018,2018-03-08,"Aroa",2,"Pocillopora",44
2018,2018-03-08,"Aroa",2,"Porites",2
2018,2018-03-08,"Aroa",2,"other",4
2018,2018-03-08,"Aroa",3,"Acropora",2
2018,2018-03-08,"Aroa",3,"Astrea",2
2018,2018-03-08,"Aroa",3,"Montipora",4
2018,2018-03-08,"Aroa",3,"Pocillopora",26
2018,2018-03-08,"Aroa",3,"Porites",8
2018,2018-03-08,"Aroa",3,"other",2
2018,2018-03-08,"Nuarei",1,"Acropora",8
2018,2018-03-08,"Nuarei",1,"Astrea",2
2018,2018-03-08,"Nuarei",1,"Montipora",0
2018,2018-03-08,"Nuarei",1,"Pocillopora",40
2018,2018-03-08,"Nuarei",1,"Porites",0
2018,2018-03-08,"Nuarei",1,"other",4
2018,2018-03-08,"Nuarei",2,"Acropora",10
2018,2018-03-08,"Nuarei",2,"Astrea",4
2018,2018-03-08,"Nuarei",2,"Montipora",0
2018,2018-03-08,"Nuarei",2,"Pocillopora",28
2018,2018-03-08,"Nuarei",2,"Porites",2
2018,2018-03-08,"Nuarei",2,"other",2
2018,2018-03-08,"Nuarei",3,"Acropora",2
2018,2018-03-08,"Nuarei",3,"Astrea",0
2018,2018-03-08,"Nuarei",3,"Montipora",2
2018,2018-03-08,"Nuarei",3,"Pocillopora",20
2018,2018-03-08,"Nuarei",3,"Porites",0
2018,2018-03-08,"Nuarei",3,"other",4
2018,2018-03-08,"Temae",1,"Acropora",4
2018,2018-03-08,"Temae",1,"Astrea",2
2018,2018-03-08,"Temae",1,"Montipora",4
2018,2018-03-08,"Temae",1,"Pocillopora",14
2018,2018-03-08,"Temae",1,"Porites",0
2018,2018-03-08,"Temae",1,"other",0
2018,2018-03-08,"Temae",2,"Acropora",2
2018,2018-03-08,"Temae",2,"Astrea",0
2018,2018-03-08,"Temae",2,"Montipora",0
2018,2018-03-08,"Temae",2,"Pocillopora",20
2018,2018-03-08,"Temae",2,"Porites",2
2018,2018-03-08,"Temae",2,"other",8
2018,2018-03-08,"Temae",3,"Acropora",0
2018,2018-03-08,"Temae",3,"Astrea",0
2018,2018-03-08,"Temae",3,"Montipora",2
2018,2018-03-08,"Temae",3,"Pocillopora",12
2018,2018-03-08,"Temae",3,"Porites",2
2018,2018-03-08,"Temae",3,"other",2
2018,2018-03-14,"Afareaitu",1,"Acropora",4
2018,2018-03-14,"Afareaitu",1,"Astrea",2
2018,2018-03-14,"Afareaitu",1,"Montipora",2
2018,2018-03-14,"Afareaitu",1,"Pocillopora",16
2018,2018-03-14,"Afareaitu",1,"Porites",0
2018,2018-03-14,"Afareaitu",1,"other",0
2018,2018-03-14,"Afareaitu",2,"Acropora",0
2018,2018-03-14,"Afareaitu",2,"Astrea",0
2018,2018-03-14,"Afareaitu",2,"Montipora",0
2018,2018-03-14,"Afareaitu",2,"Pocillopora",12
2018,2018-03-14,"Afareaitu",2,"Porites",0
2018,2018-03-14,"Afareaitu",2,"other",2
2018,2018-03-14,"Afareaitu",3,"Acropora",4
2018,2018-03-14,"Afareaitu",3,"Astrea",2
2018,2018-03-14,"Afareaitu",3,"Montipora",0
2018,2018-03-14,"Afareaitu",3,"Pocillopora",6
2018,2018-03-14,"Afareaitu",3,"Porites",2
2018,2018-03-14,"Afareaitu",3,"other",0
2018,2018-03-14,"Motu Ahi",1,"Acropora",2
2018,2018-03-14,"Motu Ahi",1,"Astrea",2
2018,2018-03-14,"Motu Ahi",1,"Montipora",12
2018,2018-03-14,"Motu Ahi",1,"Pocillopora",8
2018,2018-03-14,"Motu Ahi",1,"Porites",0
2018,2018-03-14,"Motu Ahi",1,"other",0
2018,2018-03-14,"Motu Ahi",2,"Acropora",10
2018,2018-03-14,"Motu Ahi",2,"Astrea",4
2018,2018-03-14,"Motu Ahi",2,"Montipora",4
2018,2018-03-14,"Motu Ahi",2,"Pocillopora",24
2018,2018-03-14,"Motu Ahi",2,"Porites",6
2018,2018-03-14,"Motu Ahi",2,"other",0
2018,2018-03-14,"Motu Ahi",3,"Acropora",4
2018,2018-03-14,"Motu Ahi",3,"Astrea",12
2018,2018-03-14,"Motu Ahi",3,"Montipora",2
2018,2018-03-14,"Motu Ahi",3,"Pocillopora",16
2018,2018-03-14,"Motu Ahi",3,"Porites",2
2018,2018-03-14,"Motu Ahi",3,"other",2
2018,2018-03-15,"Haapiti",1,"Acropora",0
2018,2018-03-15,"Haapiti",1,"Astrea",0
2018,2018-03-15,"Haapiti",1,"Montipora",16
2018,2018-03-15,"Haapiti",1,"Pocillopora",10
2018,2018-03-15,"Haapiti",1,"Porites",8
2018,2018-03-15,"Haapiti",1,"other",6
2018,2018-03-15,"Haapiti",2,"Acropora",2
2018,2018-03-15,"Haapiti",2,"Astrea",0
2018,2018-03-15,"Haapiti",2,"Montipora",20
2018,2018-03-15,"Haapiti",2,"Pocillopora",18
2018,2018-03-15,"Haapiti",2,"Porites",4
2018,2018-03-15,"Haapiti",2,"other",2
2018,2018-03-15,"Haapiti",3,"Acropora",0
2018,2018-03-15,"Haapiti",3,"Astrea",0
2018,2018-03-15,"Haapiti",3,"Montipora",16
2018,2018-03-15,"Haapiti",3,"Pocillopora",14
2018,2018-03-15,"Haapiti",3,"Porites",4
2018,2018-03-15,"Haapiti",3,"other",2
2018,2018-03-15,"Maatea",1,"Acropora",2
2018,2018-03-15,"Maatea",1,"Astrea",2
2018,2018-03-15,"Maatea",1,"Montipora",2
2018,2018-03-15,"Maatea",1,"Pocillopora",12
2018,2018-03-15,"Maatea",1,"Porites",16
2018,2018-03-15,"Maatea",1,"other",0
2018,2018-03-15,"Maatea",2,"Acropora",0
2018,2018-03-15,"Maatea",2,"Astrea",0
2018,2018-03-15,"Maatea",2,"Montipora",4
2018,2018-03-15,"Maatea",2,"Pocillopora",28
2018,2018-03-15,"Maatea",2,"Porites",8
2018,2018-03-15,"Maatea",2,"other",2
2018,2018-03-15,"Maatea",3,"Acropora",0
2018,2018-03-15,"Maatea",3,"Astrea",2
2018,2018-03-15,"Maatea",3,"Montipora",8
2018,2018-03-15,"Maatea",3,"Pocillopora",16
2018,2018-03-15,"Maatea",3,"Porites",0
2018,2018-03-15,"Maatea",3,"other",0
2018,2018-03-16,"Pihaena",1,"Acropora",2
2018,2018-03-16,"Pihaena",1,"Astrea",0
2018,2018-03-16,"Pihaena",1,"Montipora",12
2018,2018-03-16,"Pihaena",1,"Pocillopora",36
2018,2018-03-16,"Pihaena",1,"Porites",0
2018,2018-03-16,"Pihaena",1,"other",2
2018,2018-03-16,"Pihaena",2,"Acropora",2
2018,2018-03-16,"Pihaena",2,"Astrea",2
2018,2018-03-16,"Pihaena",2,"Montipora",8
2018,2018-03-16,"Pihaena",2,"Pocillopora",42
2018,2018-03-16,"Pihaena",2,"Porites",0
2018,2018-03-16,"Pihaena",2,"other",0
2018,2018-03-16,"Pihaena",3,"Acropora",6
2018,2018-03-16,"Pihaena",3,"Astrea",0
2018,2018-03-16,"Pihaena",3,"Montipora",16
2018,2018-03-16,"Pihaena",3,"Pocillopora",48
2018,2018-03-16,"Pihaena",3,"Porites",0
2018,2018-03-16,"Pihaena",3,"other",6
2018,2018-03-16,"Taotaha",1,"Acropora",8
2018,2018-03-16,"Taotaha",1,"Astrea",2
2018,2018-03-16,"Taotaha",1,"Montipora",10
2018,2018-03-16,"Taotaha",1,"Pocillopora",22
2018,2018-03-16,"Taotaha",1,"Porites",4
2018,2018-03-16,"Taotaha",1,"other",2
2018,2018-03-16,"Taotaha",2,"Acropora",10
2018,2018-03-16,"Taotaha",2,"Astrea",0
2018,2018-03-16,"Taotaha",2,"Montipora",18
2018,2018-03-16,"Taotaha",2,"Pocillopora",28
2018,2018-03-16,"Taotaha",2,"Porites",2
2018,2018-03-16,"Taotaha",2,"other",0
2018,2018-03-16,"Taotaha",3,"Acropora",4
2018,2018-03-16,"Taotaha",3,"Astrea",0
2018,2018-03-16,"Taotaha",3,"Montipora",18
2018,2018-03-16,"Taotaha",3,"Pocillopora",44
2018,2018-03-16,"Taotaha",3,"Porites",4
2018,2018-03-16,"Taotaha",3,"other",0
2019,2019-03-12,"Gendron",1,"Acropora",4
2019,2019-03-12,"Gendron",1,"Astrea",2
2019,2019-03-12,"Gendron",1,"Montipora",12
2019,2019-03-12,"Gendron",1,"Pocillopora",36
2019,2019-03-12,"Gendron",1,"Porites",4
2019,2019-03-12,"Gendron",1,"other",0
2019,2019-03-12,"Gendron",2,"Acropora",6
2019,2019-03-12,"Gendron",2,"Astrea",2
2019,2019-03-12,"Gendron",2,"Montipora",8
2019,2019-03-12,"Gendron",2,"Pocillopora",40
2019,2019-03-12,"Gendron",2,"Porites",0
2019,2019-03-12,"Gendron",2,"other",4
2019,2019-03-12,"Gendron",3,"Acropora",0
2019,2019-03-12,"Gendron",3,"Astrea",2
2019,2019-03-12,"Gendron",3,"Montipora",4
2019,2019-03-12,"Gendron",3,"Pocillopora",42
2019,2019-03-12,"Gendron",3,"Porites",2
2019,2019-03-12,"Gendron",3,"other",4
2019,2019-03-12,"Tetaiuo",1,"Acropora",4
2019,2019-03-12,"Tetaiuo",1,"Astrea",2
2019,2019-03-12,"Tetaiuo",1,"Montipora",10
2019,2019-03-12,"Tetaiuo",1,"Pocillopora",28
2019,2019-03-12,"Tetaiuo",1,"Porites",6
2019,2019-03-12,"Tetaiuo",1,"other",0
2019,2019-03-12,"Tetaiuo",2,"Acropora",4
2019,2019-03-12,"Tetaiuo",2,"Astrea",0
2019,2019-03-12,"Tetaiuo",2,"Montipora",0
2019,2019-03-12,"Tetaiuo",2,"Pocillopora",28
2019,2019-03-12,"Tetaiuo",2,"Porites",4
2019,2019-03-12,"Tetaiuo",2,"other",2
2019,2019-03-12,"Tetaiuo",3,"Acropora",8
2019,2019-03-12,"Tetaiuo",3,"Astrea",2
2019,2019-03-12,"Tetaiuo",3,"Montipora",10
2019,2019-03-12,"Tetaiuo",3,"Pocillopora",36
2019,2019-03-12,"Tetaiuo",3,"Porites",2
2019,2019-03-12,"Tetaiuo",3,"other",4
2019,2019-03-13,"Haapiti",1,"Acropora",6
2019,2019-03-13,"Haapiti",1,"Astrea",0
2019,2019-03-13,"Haapiti",1,"Montipora",26
2019,2019-03-13,"Haapiti",1,"Pocillopora",18
2019,2019-03-13,"Haapiti",1,"Porites",4
2019,2019-03-13,"Haapiti",1,"other",0
2019,2019-03-13,"Haapiti",2,"Acropora",0
2019,2019-03-13,"Haapiti",2,"Astrea",0
2019,2019-03-13,"Haapiti",2,"Montipora",18
2019,2019-03-13,"Haapiti",2,"Pocillopora",18
2019,2019-03-13,"Haapiti",2,"Porites",2
2019,2019-03-13,"Haapiti",2,"other",0
2019,2019-03-13,"Haapiti",3,"Acropora",2
2019,2019-03-13,"Haapiti",3,"Astrea",2
2019,2019-03-13,"Haapiti",3,"Montipora",18
2019,2019-03-13,"Haapiti",3,"Pocillopora",12
2019,2019-03-13,"Haapiti",3,"Porites",4
2019,2019-03-13,"Haapiti",3,"other",0
2019,2019-03-13,"Taotaha",1,"Acropora",2
2019,2019-03-13,"Taotaha",1,"Astrea",0
2019,2019-03-13,"Taotaha",1,"Montipora",10
2019,2019-03-13,"Taotaha",1,"Pocillopora",36
2019,2019-03-13,"Taotaha",1,"Porites",4
2019,2019-03-13,"Taotaha",1,"other",2
2019,2019-03-13,"Taotaha",2,"Acropora",8
2019,2019-03-13,"Taotaha",2,"Astrea",0
2019,2019-03-13,"Taotaha",2,"Montipora",8
2019,2019-03-13,"Taotaha",2,"Pocillopora",40
2019,2019-03-13,"Taotaha",2,"Porites",4
2019,2019-03-13,"Taotaha",2,"other",2
2019,2019-03-13,"Taotaha",3,"Acropora",12
2019,2019-03-13,"Taotaha",3,"Astrea",0
2019,2019-03-13,"Taotaha",3,"Montipora",6
2019,2019-03-13,"Taotaha",3,"Pocillopora",46
2019,2019-03-13,"Taotaha",3,"Porites",2
2019,2019-03-13,"Taotaha",3,"other",2
2019,2019-03-19,"Entre 2 baies",1,"Acropora",2
2019,2019-03-19,"Entre 2 baies",1,"Astrea",0
2019,2019-03-19,"Entre 2 baies",1,"Montipora",8
2019,2019-03-19,"Entre 2 baies",1,"Pocillopora",60
2019,2019-03-19,"Entre 2 baies",1,"Porites",4
2019,2019-03-19,"Entre 2 baies",1,"other",0
2019,2019-03-19,"Entre 2 baies",2,"Acropora",2
2019,2019-03-19,"Entre 2 baies",2,"Astrea",0
